"","Date","Daily","Humidity","Temperature","pm25","pm10","no2","o3","retail","grocery","parks","transit","work","home","date","mean","median","lower_80","upper_80","infections","test_adjusted_positive","test_adjusted_positive_raw","positive","tests"
"119",2020-06-21,37,53,23,30,7,11,58.4,-27,-26,58,-28,6,-2,2020-06-21,0.855156789554375,0.851780804019673,0.788214241713164,0.938119000352245,16.0092182613741,22.3520443222591,22.783646373259,37,1392
"120",2020-06-22,20,47.5,25,30,9,18.3,51.3,-22,-17,51,-43,-33,8,2020-06-22,0.852490175006277,0.850177697022947,0.779458998849176,0.935650805742078,15.5416366319963,21.8349050231499,23.4196099184585,20,732
"121",2020-06-23,6,41.6,27.1,17,8,21.5,68.8,-18,-12,72,-41,-32,8,2020-06-23,0.852132826891328,0.848272612849384,0.775021535238117,0.932583113419407,15.0837205617865,21.3148070675883,12.245110328794,6,420
"122",2020-06-24,14,49.5,26,38,14,8.7,63,-20,-12,55,-41,-30,8,2020-06-24,0.851032012183391,0.845718250284155,0.7711815980816,0.930429017738474,14.6345286958387,20.7937915690884,12.0726439861349,14,994
"123",2020-06-25,24,57,24,46,16,13.8,64.3,-20,-12,38,-42,-31,8,2020-06-25,0.849738467605506,0.846906606391335,0.772287448926487,0.931386289311507,14.1948188635017,20.2736331139337,23.3770288095159,24,880
"124",2020-06-26,27,60,24.9,50,11,9.6,63,-21,-13,47,-41,-32,7,2020-06-26,0.847456052492564,0.846617999889872,0.749832432153349,0.917161010477796,13.7664631802926,19.7559712151484,16.332574821045,27,1417
"125",2020-06-27,14,51,27,59,16,4.2,78,-25,-19,62,-28,-16,0,2020-06-27,0.846223073208018,0.844648285628582,0.763081293322817,0.930237916221505,13.3486439503026,19.2422523096259,11.7418866166518,14,1022
"126",2020-06-28,27,54,27,55,13,3.2,61,-29,-26,39,-31,10,-3,2020-06-28,0.846406342696189,0.843646144488228,0.765657728373675,0.936258236686293,12.938946607064,18.7336053561723,17.0421638596618,27,1358
"127",2020-06-29,9,53.9,26.8,46,15,51.4,NA,-20,-15,46,-43,-31,7,2020-06-29,0.845553978069134,0.845083658884584,0.763312427384857,0.933444189915093,12.5371766577111,18.2309508631807,15.4597585313432,9,499
"128",2020-06-30,6,55,26.8,42,15,26.6,NA,-16,-12,62,-41,-30,7,2020-06-30,0.843630506510287,0.842326143105154,0.75968095472804,0.934798510589029,12.1462692038286,17.7349592267732,13.1533154426943,6,391
"129",2020-07-01,18,64.8,26.2,61,25,14.2,65.6,-18,-10,31,-41,-29,7,2020-07-01,0.84342155243695,0.839955938662551,0.765708108373073,0.947111041201237,11.7674101204197,17.2462060556572,17.4732038666823,18,883
"130",2020-07-02,9,65,25.2,50,11,18.3,61.7,-18,-13,34,-42,-30,7,2020-07-02,0.843287597262391,0.841058410355665,0.742867340910411,0.934187902641922,11.3984227586086,16.7652643591641,14.5007885472561,9,532
"131",2020-07-03,15,61.2,24,25,2,13.8,48.4,-25,-17,4,-44,-32,9,2020-07-03,0.842923012119237,0.842060601318382,0.731605933378495,0.931935592419107,11.0390349169664,16.2926144422544,16.8070141767761,15,765
"132",2020-07-04,13,58.9,24.1,34,13,8.7,51.9,-23,-18,65,-27,-15,-1,2020-07-04,0.843632654482015,0.839822359983115,0.734682929543599,0.939169490023034,10.6909375783913,15.8285113946138,13.7909039594091,13,808
"133",2020-07-05,6,56.9,26.8,46,4,8.7,68.2,-28,-24,41,-29,5,-4,2020-07-05,0.844405782783965,0.840741357261614,0.726512771051786,0.940753980274599,10.3548129054585,15.373055396061,16.1524696548162,6,305
"134",2020-07-06,10,57.2,27.3,57,26,18.3,80.6,-21,-16,42,-42,-32,6,2020-07-06,0.845911477422913,0.840119933098439,0.719546805024906,0.951555507999155,10.0314764103033,14.9264179890427,24.0774641296512,10,356
"135",2020-07-07,17,47.1,25,17,2,7.4,45.5,-15,-11,66,-39,-30,6,2020-07-07,0.846034116970712,0.843376534479706,0.724501003851343,0.961227665433846,9.72182657063689,14.4888883208627,21.1490294503119,17,689
"136",2020-07-08,9,44.1,24.9,25,6,14.2,64.3,-17,-13,58,-40,-29,6,2020-07-08,0.846647318666435,0.841290427546747,0.714494642230266,0.962024544814894,9.42686513914623,14.0606893009905,9.66719236483738,9,798
"137",2020-07-09,14,48.1,26.6,57,15,14.7,90.3,-18,-14,49,-41,-29,6,2020-07-09,0.84764596912744,0.843741531362563,0.715371453093018,0.966664830805791,9.14552075595345,13.6419371475882,13.1149815543368,14,915
"138",2020-07-10,17,51.6,28,53,12,14.2,87.7,-20,-15,46,-40,-31,5,2020-07-10,0.847596659755004,0.843963883661293,0.694017136939487,0.956485307451216,8.87638273517602,13.2327896462338,16.2994197888869,17,894
"139",2020-07-11,16,65.2,24.4,55,20,10.6,72.1,-25,-20,34,-31,-15,1,2020-07-11,0.848218133592599,0.843094074482768,0.698573234748111,0.967025221846027,8.61974799366162,12.8334878565095,13.0118819433105,16,1054
"140",2020-07-12,6,48.5,23.2,17,7,6,42.7,-26,-24,43,-27,9,-4,2020-07-12,0.848634473746867,0.843334649041833,0.697348141492477,0.979337959064725,8.3750452557351,12.4443608591378,10.410822546748,6,494
"141",2020-07-13,13,41.7,23,NA,NA,NA,NA,-19,-15,43,-41,-31,5,2020-07-13,0.849827652544421,0.845110474817291,0.679904265807109,0.972685936633447,8.14169240393856,12.0657980165821,19.4129797895515,13,574
"142",2020-07-14,7,64,20,NA,NA,NA,NA,-15,-12,64,-39,-30,6,2020-07-14,0.851000780749258,0.848013047923771,0.700394247316401,1.0013360724729,7.91977548781644,11.6982632473464,7.06726037822034,7,849
"143",2020-07-15,8,NA,NA,NA,NA,NA,NA,-17,-13,36,-41,-28,6,2020-07-15,0.85220414320441,0.844137951924832,0.704072882285052,1.02064288556364,7.70937576947969,11.3421950237277,8.46575528904278,8,810
"144",2020-07-16,5,NA,NA,NA,NA,NA,NA,-15,-14,51,-40,-29,5,2020-07-16,0.852245039664969,0.845404409607581,0.686801555601047,1.00168275324679,7.51065013822716,10.99788641886,10.5301931574396,5,407
"145",2020-07-17,13,NA,NA,NA,NA,NA,NA,-19,-15,44,-40,-30,5,2020-07-17,0.852702972436059,0.839978499984836,0.660028560960263,0.987074186224697,7.32317425457481,10.6655172998425,8.09814709244372,13,1376
"146",2020-07-18,9,NA,NA,NA,NA,NA,NA,-23,-21,69,-26,-13,-2,2020-07-18,0.85308347687927,0.845135575761493,0.691366493624333,1.02534292052541,7.14591827218227,10.3451833008262,14.3657718941159,9,537
"147",2020-07-19,6,NA,NA,NA,NA,NA,NA,-26,-24,44,-27,10,-5,2020-07-19,0.85287376224857,0.841792723242313,0.686263141708707,1.0248603529327,6.97825974671552,10.0369028822038,6.85726178412465,6,750
"148",2020-07-20,5,NA,NA,NA,NA,NA,NA,-19,-16,51,-41,-31,4,2020-07-20,0.854444038066448,0.840711142168542,0.671562993427202,1.02333607037019,6.82008372110341,9.74064605094715,13.4603913790135,5,243
"149",2020-07-21,7,NA,NA,NA,NA,NA,NA,-16,-14,70,-40,-30,5,2020-07-21,0.854308455975641,0.842764436648535,0.666059258203803,1.01590374441244,6.67078036599898,9.45634804667907,7.66296814956458,7,783
"150",2020-07-22,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-22,0.855624322777504,0.839288012933511,0.642424838801017,0.992746403475421,6.53100902448381,9.18394400615596,8.77336461633144,10,977
